datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
11/1/2015 5:00:00 AM,11/1/2015 1:00:00 AM,RFC,MIDATL,PS,PS,3582.212,True
11/1/2015 5:00:00 AM,11/1/2015 1:00:00 AM,RFC,MIDATL,RECO,RECO,112.578,True
11/1/2015 5:00:00 AM,11/1/2015 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3402.420,True
11/1/2015 5:00:00 AM,11/1/2015 1:00:00 AM,RFC,WEST,AEP,AEPIMP,2256.456,True
11/1/2015 5:00:00 AM,11/1/2015 1:00:00 AM,RFC,WEST,AEP,AEPKPT,558.887,True
11/1/2015 5:00:00 AM,11/1/2015 1:00:00 AM,RFC,WEST,AEP,AEPOPT,4566.750,True
11/1/2015 5:00:00 AM,11/1/2015 1:00:00 AM,RFC,WEST,AP,AP,3926.620,True
11/1/2015 5:00:00 AM,11/1/2015 1:00:00 AM,RFC,WEST,ATSI,OE,5228.727,True
11/1/2015 5:00:00 AM,11/1/2015 1:00:00 AM,RFC,WEST,ATSI,PAPWR,424.312,True
11/1/2015 5:00:00 AM,11/1/2015 1:00:00 AM,RFC,WEST,CE,CE,8270.108,True
11/1/2015 5:00:00 AM,11/1/2015 1:00:00 AM,RFC,WEST,DAY,DAY,1324.000,True
11/1/2015 5:00:00 AM,11/1/2015 1:00:00 AM,RFC,WEST,DEOK,DEOK,2164.364,True
11/1/2015 5:00:00 AM,11/1/2015 1:00:00 AM,RFC,WEST,DUQ,DUQ,1113.211,True
11/1/2015 5:00:00 AM,11/1/2015 1:00:00 AM,RTO,RTO,RTO,RTO,63397.041,True
11/1/2015 5:00:00 AM,11/1/2015 1:00:00 AM,SERC,SOUTH,DOM,DOM,7391.669,True
11/1/2015 5:00:00 AM,11/1/2015 1:00:00 AM,SERC,WEST,EKPC,EKPC,978.068,True
11/1/2015 6:00:00 AM,11/1/2015 1:00:00 AM,RFC,MIDATL,AE,AE,795.711,True
11/1/2015 6:00:00 AM,11/1/2015 1:00:00 AM,RFC,MIDATL,BC,BC,2374.979,True
11/1/2015 6:00:00 AM,11/1/2015 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,1403.040,True
11/1/2015 6:00:00 AM,11/1/2015 1:00:00 AM,RFC,MIDATL,DPL,EASTON,18.686,True
11/1/2015 6:00:00 AM,11/1/2015 1:00:00 AM,RFC,MIDATL,JC,JC,1712.268,True
11/1/2015 6:00:00 AM,11/1/2015 1:00:00 AM,RFC,MIDATL,ME,ME,1181.527,True
11/1/2015 6:00:00 AM,11/1/2015 1:00:00 AM,RFC,MIDATL,PE,PE,3122.398,True
11/1/2015 6:00:00 AM,11/1/2015 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2052.458,True
11/1/2015 6:00:00 AM,11/1/2015 1:00:00 AM,RFC,MIDATL,PEP,SMECO,236.162,True
11/1/2015 6:00:00 AM,11/1/2015 1:00:00 AM,RFC,MIDATL,PL,PLCO,3300.980,True
11/1/2015 6:00:00 AM,11/1/2015 1:00:00 AM,RFC,MIDATL,PL,UGI,80.741,True
11/1/2015 6:00:00 AM,11/1/2015 1:00:00 AM,RFC,MIDATL,PN,PN,1427.871,True
11/1/2015 6:00:00 AM,11/1/2015 1:00:00 AM,RFC,MIDATL,PS,PS,3507.999,True
11/1/2015 6:00:00 AM,11/1/2015 1:00:00 AM,RFC,MIDATL,RECO,RECO,109.568,True
11/1/2015 6:00:00 AM,11/1/2015 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3326.792,True
11/1/2015 6:00:00 AM,11/1/2015 1:00:00 AM,RFC,WEST,AEP,AEPIMP,2219.754,True
11/1/2015 6:00:00 AM,11/1/2015 1:00:00 AM,RFC,WEST,AEP,AEPKPT,561.404,True
11/1/2015 6:00:00 AM,11/1/2015 1:00:00 AM,RFC,WEST,AEP,AEPOPT,4434.255,True
11/1/2015 6:00:00 AM,11/1/2015 1:00:00 AM,RFC,WEST,AP,AP,3847.953,True
11/1/2015 6:00:00 AM,11/1/2015 1:00:00 AM,RFC,WEST,ATSI,OE,5048.745,True
11/1/2015 6:00:00 AM,11/1/2015 1:00:00 AM,RFC,WEST,ATSI,PAPWR,406.342,True
11/1/2015 6:00:00 AM,11/1/2015 1:00:00 AM,RFC,WEST,CE,CE,7912.225,True
11/1/2015 6:00:00 AM,11/1/2015 1:00:00 AM,RFC,WEST,DAY,DAY,1292.000,True
11/1/2015 6:00:00 AM,11/1/2015 1:00:00 AM,RFC,WEST,DEOK,DEOK,2256.602,True
11/1/2015 6:00:00 AM,11/1/2015 1:00:00 AM,RFC,WEST,DUQ,DUQ,1137.966,True
11/1/2015 6:00:00 AM,11/1/2015 1:00:00 AM,RTO,RTO,RTO,RTO,61940.083,True
11/1/2015 6:00:00 AM,11/1/2015 1:00:00 AM,SERC,SOUTH,DOM,DOM,7227.971,True
11/1/2015 6:00:00 AM,11/1/2015 1:00:00 AM,SERC,WEST,EKPC,EKPC,943.686,True
11/1/2015 7:00:00 AM,11/1/2015 2:00:00 AM,RFC,MIDATL,AE,AE,797.597,True
11/1/2015 7:00:00 AM,11/1/2015 2:00:00 AM,RFC,MIDATL,BC,BC,2350.945,True
11/1/2015 7:00:00 AM,11/1/2015 2:00:00 AM,RFC,MIDATL,DPL,DPLCO,1356.817,True
11/1/2015 7:00:00 AM,11/1/2015 2:00:00 AM,RFC,MIDATL,DPL,EASTON,18.438,True
11/1/2015 7:00:00 AM,11/1/2015 2:00:00 AM,RFC,MIDATL,JC,JC,1670.885,True
11/1/2015 7:00:00 AM,11/1/2015 2:00:00 AM,RFC,MIDATL,ME,ME,1156.442,True
11/1/2015 7:00:00 AM,11/1/2015 2:00:00 AM,RFC,MIDATL,PE,PE,3023.423,True
11/1/2015 7:00:00 AM,11/1/2015 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2003.000,True
11/1/2015 7:00:00 AM,11/1/2015 2:00:00 AM,RFC,MIDATL,PEP,SMECO,232.383,True
11/1/2015 7:00:00 AM,11/1/2015 2:00:00 AM,RFC,MIDATL,PL,PLCO,3301.476,True
11/1/2015 7:00:00 AM,11/1/2015 2:00:00 AM,RFC,MIDATL,PL,UGI,79.699,True
11/1/2015 7:00:00 AM,11/1/2015 2:00:00 AM,RFC,MIDATL,PN,PN,1391.689,True
11/1/2015 7:00:00 AM,11/1/2015 2:00:00 AM,RFC,MIDATL,PS,PS,3468.813,True
11/1/2015 7:00:00 AM,11/1/2015 2:00:00 AM,RFC,MIDATL,RECO,RECO,107.431,True
11/1/2015 7:00:00 AM,11/1/2015 2:00:00 AM,RFC,WEST,AEP,AEPAPT,3317.461,True
11/1/2015 7:00:00 AM,11/1/2015 2:00:00 AM,RFC,WEST,AEP,AEPIMP,2190.355,True
11/1/2015 7:00:00 AM,11/1/2015 2:00:00 AM,RFC,WEST,AEP,AEPKPT,562.031,True
11/1/2015 7:00:00 AM,11/1/2015 2:00:00 AM,RFC,WEST,AEP,AEPOPT,4368.437,True
11/1/2015 7:00:00 AM,11/1/2015 2:00:00 AM,RFC,WEST,AP,AP,3771.282,True
11/1/2015 7:00:00 AM,11/1/2015 2:00:00 AM,RFC,WEST,ATSI,OE,5058.366,True
11/1/2015 7:00:00 AM,11/1/2015 2:00:00 AM,RFC,WEST,ATSI,PAPWR,408.587,True
11/1/2015 7:00:00 AM,11/1/2015 2:00:00 AM,RFC,WEST,CE,CE,7912.225,True
11/1/2015 7:00:00 AM,11/1/2015 2:00:00 AM,RFC,WEST,DAY,DAY,1274.000,True
11/1/2015 7:00:00 AM,11/1/2015 2:00:00 AM,RFC,WEST,DEOK,DEOK,2173.794,True
11/1/2015 7:00:00 AM,11/1/2015 2:00:00 AM,RFC,WEST,DUQ,DUQ,1097.620,True
11/1/2015 7:00:00 AM,11/1/2015 2:00:00 AM,RTO,RTO,RTO,RTO,61162.570,True
11/1/2015 7:00:00 AM,11/1/2015 2:00:00 AM,SERC,SOUTH,DOM,DOM,7126.417,True
11/1/2015 7:00:00 AM,11/1/2015 2:00:00 AM,SERC,WEST,EKPC,EKPC,942.957,True
11/1/2015 8:00:00 AM,11/1/2015 3:00:00 AM,RFC,MIDATL,AE,AE,790.798,True
11/1/2015 8:00:00 AM,11/1/2015 3:00:00 AM,RFC,MIDATL,BC,BC,2339.288,True
11/1/2015 8:00:00 AM,11/1/2015 3:00:00 AM,RFC,MIDATL,DPL,DPLCO,1346.727,True
11/1/2015 8:00:00 AM,11/1/2015 3:00:00 AM,RFC,MIDATL,DPL,EASTON,18.260,True
11/1/2015 8:00:00 AM,11/1/2015 3:00:00 AM,RFC,MIDATL,JC,JC,1653.107,True
11/1/2015 8:00:00 AM,11/1/2015 3:00:00 AM,RFC,MIDATL,ME,ME,1160.541,True
11/1/2015 8:00:00 AM,11/1/2015 3:00:00 AM,RFC,MIDATL,PE,PE,2995.774,True
11/1/2015 8:00:00 AM,11/1/2015 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2002.643,True
11/1/2015 8:00:00 AM,11/1/2015 3:00:00 AM,RFC,MIDATL,PEP,SMECO,230.246,True
11/1/2015 8:00:00 AM,11/1/2015 3:00:00 AM,RFC,MIDATL,PL,PLCO,3244.173,True
11/1/2015 8:00:00 AM,11/1/2015 3:00:00 AM,RFC,MIDATL,PL,UGI,78.989,True
11/1/2015 8:00:00 AM,11/1/2015 3:00:00 AM,RFC,MIDATL,PN,PN,1393.736,True
11/1/2015 8:00:00 AM,11/1/2015 3:00:00 AM,RFC,MIDATL,PS,PS,3441.984,True
11/1/2015 8:00:00 AM,11/1/2015 3:00:00 AM,RFC,MIDATL,RECO,RECO,106.839,True
11/1/2015 8:00:00 AM,11/1/2015 3:00:00 AM,RFC,WEST,AEP,AEPAPT,3309.028,True
11/1/2015 8:00:00 AM,11/1/2015 3:00:00 AM,RFC,WEST,AEP,AEPIMP,2155.000,True
11/1/2015 8:00:00 AM,11/1/2015 3:00:00 AM,RFC,WEST,AEP,AEPKPT,555.103,True
11/1/2015 8:00:00 AM,11/1/2015 3:00:00 AM,RFC,WEST,AEP,AEPOPT,4323.564,True
11/1/2015 8:00:00 AM,11/1/2015 3:00:00 AM,RFC,WEST,AP,AP,3775.627,True
11/1/2015 8:00:00 AM,11/1/2015 3:00:00 AM,RFC,WEST,ATSI,OE,5082.107,True
11/1/2015 8:00:00 AM,11/1/2015 3:00:00 AM,RFC,WEST,ATSI,PAPWR,392.599,True
11/1/2015 8:00:00 AM,11/1/2015 3:00:00 AM,RFC,WEST,CE,CE,7761.188,True
11/1/2015 8:00:00 AM,11/1/2015 3:00:00 AM,RFC,WEST,DAY,DAY,1260.000,True
11/1/2015 8:00:00 AM,11/1/2015 3:00:00 AM,RFC,WEST,DEOK,DEOK,2099.998,True
11/1/2015 8:00:00 AM,11/1/2015 3:00:00 AM,RFC,WEST,DUQ,DUQ,1094.669,True
11/1/2015 8:00:00 AM,11/1/2015 3:00:00 AM,RTO,RTO,RTO,RTO,60639.415,True
11/1/2015 8:00:00 AM,11/1/2015 3:00:00 AM,SERC,SOUTH,DOM,DOM,7101.244,True
11/1/2015 8:00:00 AM,11/1/2015 3:00:00 AM,SERC,WEST,EKPC,EKPC,926.183,True
11/1/2015 9:00:00 AM,11/1/2015 4:00:00 AM,RFC,MIDATL,AE,AE,794.139,True
11/1/2015 9:00:00 AM,11/1/2015 4:00:00 AM,RFC,MIDATL,BC,BC,2372.627,True
11/1/2015 9:00:00 AM,11/1/2015 4:00:00 AM,RFC,MIDATL,DPL,DPLCO,1364.178,True
11/1/2015 9:00:00 AM,11/1/2015 4:00:00 AM,RFC,MIDATL,DPL,EASTON,18.655,True
11/1/2015 9:00:00 AM,11/1/2015 4:00:00 AM,RFC,MIDATL,JC,JC,1671.953,True
11/1/2015 9:00:00 AM,11/1/2015 4:00:00 AM,RFC,MIDATL,ME,ME,1141.714,True
11/1/2015 9:00:00 AM,11/1/2015 4:00:00 AM,RFC,MIDATL,PE,PE,3025.345,True
11/1/2015 9:00:00 AM,11/1/2015 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,1994.659,True
11/1/2015 9:00:00 AM,11/1/2015 4:00:00 AM,RFC,MIDATL,PEP,SMECO,236.274,True
11/1/2015 9:00:00 AM,11/1/2015 4:00:00 AM,RFC,MIDATL,PL,PLCO,3301.658,True
11/1/2015 9:00:00 AM,11/1/2015 4:00:00 AM,RFC,MIDATL,PL,UGI,80.208,True
11/1/2015 9:00:00 AM,11/1/2015 4:00:00 AM,RFC,MIDATL,PN,PN,1404.057,True
11/1/2015 9:00:00 AM,11/1/2015 4:00:00 AM,RFC,MIDATL,PS,PS,3458.636,True
11/1/2015 9:00:00 AM,11/1/2015 4:00:00 AM,RFC,MIDATL,RECO,RECO,107.476,True
11/1/2015 9:00:00 AM,11/1/2015 4:00:00 AM,RFC,WEST,AEP,AEPAPT,3306.379,True
11/1/2015 9:00:00 AM,11/1/2015 4:00:00 AM,RFC,WEST,AEP,AEPIMP,2155.223,True
11/1/2015 9:00:00 AM,11/1/2015 4:00:00 AM,RFC,WEST,AEP,AEPKPT,558.911,True
11/1/2015 9:00:00 AM,11/1/2015 4:00:00 AM,RFC,WEST,AEP,AEPOPT,4349.706,True
11/1/2015 9:00:00 AM,11/1/2015 4:00:00 AM,RFC,WEST,AP,AP,3793.739,True
11/1/2015 9:00:00 AM,11/1/2015 4:00:00 AM,RFC,WEST,ATSI,OE,5044.779,True
11/1/2015 9:00:00 AM,11/1/2015 4:00:00 AM,RFC,WEST,ATSI,PAPWR,395.092,True
11/1/2015 9:00:00 AM,11/1/2015 4:00:00 AM,RFC,WEST,CE,CE,7744.369,True
11/1/2015 9:00:00 AM,11/1/2015 4:00:00 AM,RFC,WEST,DAY,DAY,1270.000,True
11/1/2015 9:00:00 AM,11/1/2015 4:00:00 AM,RFC,WEST,DEOK,DEOK,2058.129,True
11/1/2015 9:00:00 AM,11/1/2015 4:00:00 AM,RFC,WEST,DUQ,DUQ,1102.418,True
11/1/2015 9:00:00 AM,11/1/2015 4:00:00 AM,RTO,RTO,RTO,RTO,60852.867,True
11/1/2015 9:00:00 AM,11/1/2015 4:00:00 AM,SERC,SOUTH,DOM,DOM,7178.177,True
11/1/2015 9:00:00 AM,11/1/2015 4:00:00 AM,SERC,WEST,EKPC,EKPC,924.366,True
11/1/2015 10:00:00 AM,11/1/2015 5:00:00 AM,RFC,MIDATL,AE,AE,817.266,True
11/1/2015 10:00:00 AM,11/1/2015 5:00:00 AM,RFC,MIDATL,BC,BC,2449.095,True
11/1/2015 10:00:00 AM,11/1/2015 5:00:00 AM,RFC,MIDATL,DPL,DPLCO,1402.476,True
11/1/2015 10:00:00 AM,11/1/2015 5:00:00 AM,RFC,MIDATL,DPL,EASTON,19.603,True
11/1/2015 10:00:00 AM,11/1/2015 5:00:00 AM,RFC,MIDATL,JC,JC,1715.440,True
11/1/2015 10:00:00 AM,11/1/2015 5:00:00 AM,RFC,MIDATL,ME,ME,1209.805,True
11/1/2015 10:00:00 AM,11/1/2015 5:00:00 AM,RFC,MIDATL,PE,PE,3112.241,True
11/1/2015 10:00:00 AM,11/1/2015 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2010.138,True
11/1/2015 10:00:00 AM,11/1/2015 5:00:00 AM,RFC,MIDATL,PEP,SMECO,491.353,True
11/1/2015 10:00:00 AM,11/1/2015 5:00:00 AM,RFC,MIDATL,PL,PLCO,3429.807,True
11/1/2015 10:00:00 AM,11/1/2015 5:00:00 AM,RFC,MIDATL,PL,UGI,84.156,True
11/1/2015 10:00:00 AM,11/1/2015 5:00:00 AM,RFC,MIDATL,PN,PN,1443.229,True
11/1/2015 10:00:00 AM,11/1/2015 5:00:00 AM,RFC,MIDATL,PS,PS,3513.488,True
11/1/2015 10:00:00 AM,11/1/2015 5:00:00 AM,RFC,MIDATL,RECO,RECO,109.339,True
11/1/2015 10:00:00 AM,11/1/2015 5:00:00 AM,RFC,WEST,AEP,AEPAPT,3388.960,True
11/1/2015 10:00:00 AM,11/1/2015 5:00:00 AM,RFC,WEST,AEP,AEPIMP,2217.635,True
11/1/2015 10:00:00 AM,11/1/2015 5:00:00 AM,RFC,WEST,AEP,AEPKPT,565.162,True
11/1/2015 10:00:00 AM,11/1/2015 5:00:00 AM,RFC,WEST,AEP,AEPOPT,4434.399,True
11/1/2015 10:00:00 AM,11/1/2015 5:00:00 AM,RFC,WEST,AP,AP,3892.771,True
11/1/2015 10:00:00 AM,11/1/2015 5:00:00 AM,RFC,WEST,ATSI,OE,5154.236,True
11/1/2015 10:00:00 AM,11/1/2015 5:00:00 AM,RFC,WEST,ATSI,PAPWR,373.939,True
11/1/2015 10:00:00 AM,11/1/2015 5:00:00 AM,RFC,WEST,CE,CE,7791.912,True
11/1/2015 10:00:00 AM,11/1/2015 5:00:00 AM,RFC,WEST,DAY,DAY,1292.000,True
11/1/2015 10:00:00 AM,11/1/2015 5:00:00 AM,RFC,WEST,DEOK,DEOK,2107.562,True
11/1/2015 10:00:00 AM,11/1/2015 5:00:00 AM,RFC,WEST,DUQ,DUQ,1122.558,True
11/1/2015 10:00:00 AM,11/1/2015 5:00:00 AM,RTO,RTO,RTO,RTO,62471.139,True
11/1/2015 10:00:00 AM,11/1/2015 5:00:00 AM,SERC,SOUTH,DOM,DOM,7403.921,True
11/1/2015 10:00:00 AM,11/1/2015 5:00:00 AM,SERC,WEST,EKPC,EKPC,918.648,True
11/1/2015 11:00:00 AM,11/1/2015 6:00:00 AM,RFC,MIDATL,AE,AE,837.774,True
11/1/2015 11:00:00 AM,11/1/2015 6:00:00 AM,RFC,MIDATL,BC,BC,2552.797,True
11/1/2015 11:00:00 AM,11/1/2015 6:00:00 AM,RFC,MIDATL,DPL,DPLCO,1469.907,True
11/1/2015 11:00:00 AM,11/1/2015 6:00:00 AM,RFC,MIDATL,DPL,EASTON,20.964,True
11/1/2015 11:00:00 AM,11/1/2015 6:00:00 AM,RFC,MIDATL,JC,JC,1795.655,True
11/1/2015 11:00:00 AM,11/1/2015 6:00:00 AM,RFC,MIDATL,ME,ME,1273.130,True
11/1/2015 11:00:00 AM,11/1/2015 6:00:00 AM,RFC,MIDATL,PE,PE,3212.768,True
11/1/2015 11:00:00 AM,11/1/2015 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,2088.856,True
11/1/2015 11:00:00 AM,11/1/2015 6:00:00 AM,RFC,MIDATL,PEP,SMECO,272.979,True
11/1/2015 11:00:00 AM,11/1/2015 6:00:00 AM,RFC,MIDATL,PL,PLCO,3623.850,True
11/1/2015 11:00:00 AM,11/1/2015 6:00:00 AM,RFC,MIDATL,PL,UGI,90.703,True
11/1/2015 11:00:00 AM,11/1/2015 6:00:00 AM,RFC,MIDATL,PN,PN,1535.711,True
11/1/2015 11:00:00 AM,11/1/2015 6:00:00 AM,RFC,MIDATL,PS,PS,3586.888,True
11/1/2015 11:00:00 AM,11/1/2015 6:00:00 AM,RFC,MIDATL,RECO,RECO,113.402,True
11/1/2015 11:00:00 AM,11/1/2015 6:00:00 AM,RFC,WEST,AEP,AEPAPT,3506.101,True
11/1/2015 11:00:00 AM,11/1/2015 6:00:00 AM,RFC,WEST,AEP,AEPIMP,2312.191,True
11/1/2015 11:00:00 AM,11/1/2015 6:00:00 AM,RFC,WEST,AEP,AEPKPT,574.313,True
11/1/2015 11:00:00 AM,11/1/2015 6:00:00 AM,RFC,WEST,AEP,AEPOPT,4583.337,True
11/1/2015 11:00:00 AM,11/1/2015 6:00:00 AM,RFC,WEST,AP,AP,4076.209,True
11/1/2015 11:00:00 AM,11/1/2015 6:00:00 AM,RFC,WEST,ATSI,OE,5325.122,True
11/1/2015 11:00:00 AM,11/1/2015 6:00:00 AM,RFC,WEST,ATSI,PAPWR,411.326,True
11/1/2015 11:00:00 AM,11/1/2015 6:00:00 AM,RFC,WEST,CE,CE,7981.009,True
11/1/2015 11:00:00 AM,11/1/2015 6:00:00 AM,RFC,WEST,DAY,DAY,1352.000,True
11/1/2015 11:00:00 AM,11/1/2015 6:00:00 AM,RFC,WEST,DEOK,DEOK,2169.676,True
11/1/2015 11:00:00 AM,11/1/2015 6:00:00 AM,RFC,WEST,DUQ,DUQ,1172.152,True
11/1/2015 11:00:00 AM,11/1/2015 6:00:00 AM,RTO,RTO,RTO,RTO,64661.642,True
11/1/2015 11:00:00 AM,11/1/2015 6:00:00 AM,SERC,SOUTH,DOM,DOM,7738.108,True
11/1/2015 11:00:00 AM,11/1/2015 6:00:00 AM,SERC,WEST,EKPC,EKPC,984.714,True
11/1/2015 12:00:00 PM,11/1/2015 7:00:00 AM,RFC,MIDATL,AE,AE,874.994,True
11/1/2015 12:00:00 PM,11/1/2015 7:00:00 AM,RFC,MIDATL,BC,BC,2724.397,True
11/1/2015 12:00:00 PM,11/1/2015 7:00:00 AM,RFC,MIDATL,DPL,DPLCO,1567.389,True
11/1/2015 12:00:00 PM,11/1/2015 7:00:00 AM,RFC,MIDATL,DPL,EASTON,22.268,True
11/1/2015 12:00:00 PM,11/1/2015 7:00:00 AM,RFC,MIDATL,JC,JC,1879.343,True
11/1/2015 12:00:00 PM,11/1/2015 7:00:00 AM,RFC,MIDATL,ME,ME,1325.122,True
11/1/2015 12:00:00 PM,11/1/2015 7:00:00 AM,RFC,MIDATL,PE,PE,3359.995,True
11/1/2015 12:00:00 PM,11/1/2015 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,2149.916,True
11/1/2015 12:00:00 PM,11/1/2015 7:00:00 AM,RFC,MIDATL,PEP,SMECO,296.655,True
11/1/2015 12:00:00 PM,11/1/2015 7:00:00 AM,RFC,MIDATL,PL,PLCO,3787.126,True
11/1/2015 12:00:00 PM,11/1/2015 7:00:00 AM,RFC,MIDATL,PL,UGI,95.601,True
11/1/2015 12:00:00 PM,11/1/2015 7:00:00 AM,RFC,MIDATL,PN,PN,1598.226,True
11/1/2015 12:00:00 PM,11/1/2015 7:00:00 AM,RFC,MIDATL,PS,PS,3640.036,True
11/1/2015 12:00:00 PM,11/1/2015 7:00:00 AM,RFC,MIDATL,RECO,RECO,119.059,True
11/1/2015 12:00:00 PM,11/1/2015 7:00:00 AM,RFC,WEST,AEP,AEPAPT,3671.949,True
11/1/2015 12:00:00 PM,11/1/2015 7:00:00 AM,RFC,WEST,AEP,AEPIMP,2370.689,True
11/1/2015 12:00:00 PM,11/1/2015 7:00:00 AM,RFC,WEST,AEP,AEPKPT,580.770,True
11/1/2015 12:00:00 PM,11/1/2015 7:00:00 AM,RFC,WEST,AEP,AEPOPT,4729.825,True
11/1/2015 12:00:00 PM,11/1/2015 7:00:00 AM,RFC,WEST,AP,AP,4290.295,True
11/1/2015 12:00:00 PM,11/1/2015 7:00:00 AM,RFC,WEST,ATSI,OE,5425.440,True
11/1/2015 12:00:00 PM,11/1/2015 7:00:00 AM,RFC,WEST,ATSI,PAPWR,423.117,True
11/1/2015 12:00:00 PM,11/1/2015 7:00:00 AM,RFC,WEST,CE,CE,8148.772,True
11/1/2015 12:00:00 PM,11/1/2015 7:00:00 AM,RFC,WEST,DAY,DAY,1405.000,True
