datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
11/1/2018 4:00:00 AM,11/1/2018 12:00:00 AM,RFC,MIDATL,AE,AECO,768.958,True
11/1/2018 4:00:00 AM,11/1/2018 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3496.726,True
11/1/2018 4:00:00 AM,11/1/2018 12:00:00 AM,RFC,WEST,AEP,AEPIMP,2700.367,True
11/1/2018 4:00:00 AM,11/1/2018 12:00:00 AM,RFC,WEST,AEP,AEPKPT,521.985,True
11/1/2018 4:00:00 AM,11/1/2018 12:00:00 AM,RFC,WEST,AEP,AEPOPT,5061.711,True
11/1/2018 4:00:00 AM,11/1/2018 12:00:00 AM,RFC,WEST,AP,AP,4419.405,True
11/1/2018 4:00:00 AM,11/1/2018 12:00:00 AM,RFC,MIDATL,BC,BC,2481.874,True
11/1/2018 4:00:00 AM,11/1/2018 12:00:00 AM,RFC,WEST,CE,CE,8793.998,True
11/1/2018 4:00:00 AM,11/1/2018 12:00:00 AM,RFC,WEST,DAY,DAY,1596.000,False
11/1/2018 4:00:00 AM,11/1/2018 12:00:00 AM,RFC,WEST,DEOK,DEOK,2358.025,True
11/1/2018 4:00:00 AM,11/1/2018 12:00:00 AM,SERC,SOUTH,DOM,DOM,8153.126,True
11/1/2018 4:00:00 AM,11/1/2018 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,1439.820,True
11/1/2018 4:00:00 AM,11/1/2018 12:00:00 AM,RFC,WEST,DUQ,DUQ,1204.391,True
11/1/2018 4:00:00 AM,11/1/2018 12:00:00 AM,RFC,MIDATL,DPL,EASTON,18.001,True
11/1/2018 4:00:00 AM,11/1/2018 12:00:00 AM,SERC,WEST,EKPC,EKPC,897.928,True
11/1/2018 4:00:00 AM,11/1/2018 12:00:00 AM,RFC,MIDATL,JC,JC,1753.494,True
11/1/2018 4:00:00 AM,11/1/2018 12:00:00 AM,RFC,MIDATL,ME,ME,1382.798,True
11/1/2018 4:00:00 AM,11/1/2018 12:00:00 AM,RFC,WEST,ATSI,OE,5713.452,True
11/1/2018 4:00:00 AM,11/1/2018 12:00:00 AM,RFC,WEST,ATSI,PAPWR,501.433,True
11/1/2018 4:00:00 AM,11/1/2018 12:00:00 AM,RFC,MIDATL,PE,PE,3304.861,True
11/1/2018 4:00:00 AM,11/1/2018 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2060.738,True
11/1/2018 4:00:00 AM,11/1/2018 12:00:00 AM,RFC,MIDATL,PL,PLCO,3429.510,True
11/1/2018 4:00:00 AM,11/1/2018 12:00:00 AM,RFC,MIDATL,PN,PN,1622.504,True
11/1/2018 4:00:00 AM,11/1/2018 12:00:00 AM,RFC,MIDATL,PS,PS,3885.569,True
11/1/2018 4:00:00 AM,11/1/2018 12:00:00 AM,RFC,MIDATL,RECO,RECO,116.656,False
11/1/2018 4:00:00 AM,11/1/2018 12:00:00 AM,RFC,MIDATL,PEP,SMECO,244.151,True
11/1/2018 4:00:00 AM,11/1/2018 12:00:00 AM,RFC,MIDATL,PL,UGI,83.097,True
11/1/2018 4:00:00 AM,11/1/2018 12:00:00 AM,RFC,MIDATL,AE,VMEU,60.302,True
11/1/2018 4:00:00 AM,11/1/2018 12:00:00 AM,RTO,RTO,RTO,RTO,68070.880,False
11/1/2018 5:00:00 AM,11/1/2018 1:00:00 AM,RFC,MIDATL,AE,AECO,742.564,True
11/1/2018 5:00:00 AM,11/1/2018 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3407.504,True
11/1/2018 5:00:00 AM,11/1/2018 1:00:00 AM,RFC,WEST,AEP,AEPIMP,2615.985,True
11/1/2018 5:00:00 AM,11/1/2018 1:00:00 AM,RFC,WEST,AEP,AEPKPT,505.906,True
11/1/2018 5:00:00 AM,11/1/2018 1:00:00 AM,RFC,WEST,AEP,AEPOPT,4956.568,True
11/1/2018 5:00:00 AM,11/1/2018 1:00:00 AM,RFC,WEST,AP,AP,4230.738,True
11/1/2018 5:00:00 AM,11/1/2018 1:00:00 AM,RFC,MIDATL,BC,BC,2378.163,True
11/1/2018 5:00:00 AM,11/1/2018 1:00:00 AM,RFC,WEST,CE,CE,8457.998,True
11/1/2018 5:00:00 AM,11/1/2018 1:00:00 AM,RFC,WEST,DAY,DAY,1546.000,False
11/1/2018 5:00:00 AM,11/1/2018 1:00:00 AM,RFC,WEST,DEOK,DEOK,2288.668,True
11/1/2018 5:00:00 AM,11/1/2018 1:00:00 AM,SERC,SOUTH,DOM,DOM,7926.886,True
11/1/2018 5:00:00 AM,11/1/2018 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,1390.972,True
11/1/2018 5:00:00 AM,11/1/2018 1:00:00 AM,RFC,WEST,DUQ,DUQ,1172.605,True
11/1/2018 5:00:00 AM,11/1/2018 1:00:00 AM,RFC,MIDATL,DPL,EASTON,17.483,True
11/1/2018 5:00:00 AM,11/1/2018 1:00:00 AM,SERC,WEST,EKPC,EKPC,868.868,True
11/1/2018 5:00:00 AM,11/1/2018 1:00:00 AM,RFC,MIDATL,JC,JC,1679.651,True
11/1/2018 5:00:00 AM,11/1/2018 1:00:00 AM,RFC,MIDATL,ME,ME,1342.888,True
11/1/2018 5:00:00 AM,11/1/2018 1:00:00 AM,RFC,WEST,ATSI,OE,5547.890,True
11/1/2018 5:00:00 AM,11/1/2018 1:00:00 AM,RFC,WEST,ATSI,PAPWR,503.081,True
11/1/2018 5:00:00 AM,11/1/2018 1:00:00 AM,RFC,MIDATL,PE,PE,3185.736,True
11/1/2018 5:00:00 AM,11/1/2018 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2021.121,True
11/1/2018 5:00:00 AM,11/1/2018 1:00:00 AM,RFC,MIDATL,PL,PLCO,3334.146,True
11/1/2018 5:00:00 AM,11/1/2018 1:00:00 AM,RFC,MIDATL,PN,PN,1593.483,True
11/1/2018 5:00:00 AM,11/1/2018 1:00:00 AM,RFC,MIDATL,PS,PS,3751.756,True
11/1/2018 5:00:00 AM,11/1/2018 1:00:00 AM,RFC,MIDATL,RECO,RECO,111.902,False
11/1/2018 5:00:00 AM,11/1/2018 1:00:00 AM,RFC,MIDATL,PEP,SMECO,232.861,True
11/1/2018 5:00:00 AM,11/1/2018 1:00:00 AM,RFC,MIDATL,PL,UGI,78.755,True
11/1/2018 5:00:00 AM,11/1/2018 1:00:00 AM,RFC,MIDATL,AE,VMEU,58.231,True
11/1/2018 5:00:00 AM,11/1/2018 1:00:00 AM,RTO,RTO,RTO,RTO,65948.409,False
11/1/2018 6:00:00 AM,11/1/2018 2:00:00 AM,RFC,MIDATL,AE,AECO,723.222,True
11/1/2018 6:00:00 AM,11/1/2018 2:00:00 AM,RFC,WEST,AEP,AEPAPT,3366.297,True
11/1/2018 6:00:00 AM,11/1/2018 2:00:00 AM,RFC,WEST,AEP,AEPIMP,2606.416,True
11/1/2018 6:00:00 AM,11/1/2018 2:00:00 AM,RFC,WEST,AEP,AEPKPT,489.680,True
11/1/2018 6:00:00 AM,11/1/2018 2:00:00 AM,RFC,WEST,AEP,AEPOPT,4905.913,True
11/1/2018 6:00:00 AM,11/1/2018 2:00:00 AM,RFC,WEST,AP,AP,4217.376,True
11/1/2018 6:00:00 AM,11/1/2018 2:00:00 AM,RFC,MIDATL,BC,BC,2364.745,True
11/1/2018 6:00:00 AM,11/1/2018 2:00:00 AM,RFC,WEST,CE,CE,8197.998,True
11/1/2018 6:00:00 AM,11/1/2018 2:00:00 AM,RFC,WEST,DAY,DAY,1510.000,False
11/1/2018 6:00:00 AM,11/1/2018 2:00:00 AM,RFC,WEST,DEOK,DEOK,2261.949,True
11/1/2018 6:00:00 AM,11/1/2018 2:00:00 AM,SERC,SOUTH,DOM,DOM,7785.246,True
11/1/2018 6:00:00 AM,11/1/2018 2:00:00 AM,RFC,MIDATL,DPL,DPLCO,1371.136,True
11/1/2018 6:00:00 AM,11/1/2018 2:00:00 AM,RFC,WEST,DUQ,DUQ,1145.969,True
11/1/2018 6:00:00 AM,11/1/2018 2:00:00 AM,RFC,MIDATL,DPL,EASTON,17.004,True
11/1/2018 6:00:00 AM,11/1/2018 2:00:00 AM,SERC,WEST,EKPC,EKPC,919.141,True
11/1/2018 6:00:00 AM,11/1/2018 2:00:00 AM,RFC,MIDATL,JC,JC,1649.240,True
11/1/2018 6:00:00 AM,11/1/2018 2:00:00 AM,RFC,MIDATL,ME,ME,1323.773,True
11/1/2018 6:00:00 AM,11/1/2018 2:00:00 AM,RFC,WEST,ATSI,OE,5487.251,True
11/1/2018 6:00:00 AM,11/1/2018 2:00:00 AM,RFC,WEST,ATSI,PAPWR,500.053,True
11/1/2018 6:00:00 AM,11/1/2018 2:00:00 AM,RFC,MIDATL,PE,PE,3126.617,True
11/1/2018 6:00:00 AM,11/1/2018 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,1929.578,True
11/1/2018 6:00:00 AM,11/1/2018 2:00:00 AM,RFC,MIDATL,PL,PLCO,3308.830,True
11/1/2018 6:00:00 AM,11/1/2018 2:00:00 AM,RFC,MIDATL,PN,PN,1573.155,True
