datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
11/1/2019 5:00:00 AM,11/1/2019 1:00:00 AM,RFC,WEST,ATSI,PAPWR,462.081,True
11/1/2019 5:00:00 AM,11/1/2019 1:00:00 AM,RFC,MIDATL,PE,PE,2819.506,True
11/1/2019 5:00:00 AM,11/1/2019 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,1987.090,True
11/1/2019 5:00:00 AM,11/1/2019 1:00:00 AM,RFC,MIDATL,PL,PLCO,3308.261,True
11/1/2019 5:00:00 AM,11/1/2019 1:00:00 AM,RFC,MIDATL,PN,PN,1600.325,True
11/1/2019 5:00:00 AM,11/1/2019 1:00:00 AM,RFC,MIDATL,PS,PS,3671.744,True
11/1/2019 5:00:00 AM,11/1/2019 1:00:00 AM,RFC,MIDATL,RECO,RECO,118.386,False
11/1/2019 5:00:00 AM,11/1/2019 1:00:00 AM,RFC,MIDATL,PEP,SMECO,224.476,True
11/1/2019 5:00:00 AM,11/1/2019 1:00:00 AM,RFC,MIDATL,PL,UGI,76.414,True
11/1/2019 5:00:00 AM,11/1/2019 1:00:00 AM,RFC,MIDATL,AE,VMEU,59.572,True
11/1/2019 5:00:00 AM,11/1/2019 1:00:00 AM,RTO,RTO,RTO,RTO,69684.764,False
11/1/2019 6:00:00 AM,11/1/2019 2:00:00 AM,RFC,MIDATL,AE,AECO,718.056,True
11/1/2019 6:00:00 AM,11/1/2019 2:00:00 AM,RFC,WEST,AEP,AEPAPT,3731.132,True
11/1/2019 6:00:00 AM,11/1/2019 2:00:00 AM,RFC,WEST,AEP,AEPIMP,2753.879,True
11/1/2019 6:00:00 AM,11/1/2019 2:00:00 AM,RFC,WEST,AEP,AEPKPT,634.770,True
11/1/2019 6:00:00 AM,11/1/2019 2:00:00 AM,RFC,WEST,AEP,AEPOPT,5523.585,True
11/1/2019 6:00:00 AM,11/1/2019 2:00:00 AM,RFC,WEST,AP,AP,4434.472,True
11/1/2019 6:00:00 AM,11/1/2019 2:00:00 AM,RFC,MIDATL,BC,BC,2288.956,True
11/1/2019 6:00:00 AM,11/1/2019 2:00:00 AM,RFC,WEST,CE,CE,9484.820,True
11/1/2019 6:00:00 AM,11/1/2019 2:00:00 AM,RFC,WEST,DAY,DAY,1696.000,False
11/1/2019 6:00:00 AM,11/1/2019 2:00:00 AM,RFC,WEST,DEOK,DEOK,2569.382,True
11/1/2019 6:00:00 AM,11/1/2019 2:00:00 AM,SERC,SOUTH,DOM,DOM,7789.982,True
11/1/2019 6:00:00 AM,11/1/2019 2:00:00 AM,RFC,MIDATL,DPL,DPLCO,1294.313,True
11/1/2019 6:00:00 AM,11/1/2019 2:00:00 AM,RFC,WEST,DUQ,DUQ,1171.840,True
11/1/2019 6:00:00 AM,11/1/2019 2:00:00 AM,RFC,MIDATL,DPL,EASTON,16.415,True
11/1/2019 6:00:00 AM,11/1/2019 2:00:00 AM,SERC,WEST,EKPC,EKPC,1522.372,True
11/1/2019 6:00:00 AM,11/1/2019 2:00:00 AM,RFC,MIDATL,JC,JC,1678.779,True
11/1/2019 6:00:00 AM,11/1/2019 2:00:00 AM,RFC,MIDATL,ME,ME,1286.318,True
11/1/2019 6:00:00 AM,11/1/2019 2:00:00 AM,RFC,WEST,ATSI,OE,5751.348,True
11/1/2019 6:00:00 AM,11/1/2019 2:00:00 AM,RFC,WEST,OVEC,OVEC,46.000,True
11/1/2019 6:00:00 AM,11/1/2019 2:00:00 AM,RFC,WEST,ATSI,PAPWR,477.027,True
11/1/2019 6:00:00 AM,11/1/2019 2:00:00 AM,RFC,MIDATL,PE,PE,2736.746,True
11/1/2019 6:00:00 AM,11/1/2019 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,1950.793,True
11/1/2019 6:00:00 AM,11/1/2019 2:00:00 AM,RFC,MIDATL,PL,PLCO,3239.725,True
11/1/2019 6:00:00 AM,11/1/2019 2:00:00 AM,RFC,MIDATL,PN,PN,1563.419,True
11/1/2019 6:00:00 AM,11/1/2019 2:00:00 AM,RFC,MIDATL,PS,PS,3497.070,True
11/1/2019 6:00:00 AM,11/1/2019 2:00:00 AM,RFC,MIDATL,RECO,RECO,111.085,False
11/1/2019 6:00:00 AM,11/1/2019 2:00:00 AM,RFC,MIDATL,PEP,SMECO,215.527,True
11/1/2019 6:00:00 AM,11/1/2019 2:00:00 AM,RFC,MIDATL,PL,UGI,75.669,True
11/1/2019 6:00:00 AM,11/1/2019 2:00:00 AM,RFC,MIDATL,AE,VMEU,57.325,True
11/1/2019 6:00:00 AM,11/1/2019 2:00:00 AM,RTO,RTO,RTO,RTO,68316.805,False
11/1/2019 7:00:00 AM,11/1/2019 3:00:00 AM,RFC,MIDATL,AE,AECO,714.839,True
11/1/2019 7:00:00 AM,11/1/2019 3:00:00 AM,RFC,WEST,AEP,AEPAPT,3784.412,True
11/1/2019 7:00:00 AM,11/1/2019 3:00:00 AM,RFC,WEST,AEP,AEPIMP,2828.161,True
11/1/2019 7:00:00 AM,11/1/2019 3:00:00 AM,RFC,WEST,AEP,AEPKPT,638.697,True
11/1/2019 7:00:00 AM,11/1/2019 3:00:00 AM,RFC,WEST,AEP,AEPOPT,5523.261,True
11/1/2019 7:00:00 AM,11/1/2019 3:00:00 AM,RFC,WEST,AP,AP,4464.633,True
11/1/2019 7:00:00 AM,11/1/2019 3:00:00 AM,RFC,MIDATL,BC,BC,2312.435,True
11/1/2019 7:00:00 AM,11/1/2019 3:00:00 AM,RFC,WEST,CE,CE,9408.373,True
11/1/2019 7:00:00 AM,11/1/2019 3:00:00 AM,RFC,WEST,DAY,DAY,1696.000,False
11/1/2019 7:00:00 AM,11/1/2019 3:00:00 AM,RFC,WEST,DEOK,DEOK,2564.007,True
11/1/2019 7:00:00 AM,11/1/2019 3:00:00 AM,SERC,SOUTH,DOM,DOM,7835.041,True
11/1/2019 7:00:00 AM,11/1/2019 3:00:00 AM,RFC,MIDATL,DPL,DPLCO,1281.926,True
11/1/2019 7:00:00 AM,11/1/2019 3:00:00 AM,RFC,WEST,DUQ,DUQ,1176.437,True
11/1/2019 7:00:00 AM,11/1/2019 3:00:00 AM,RFC,MIDATL,DPL,EASTON,15.916,True
11/1/2019 7:00:00 AM,11/1/2019 3:00:00 AM,SERC,WEST,EKPC,EKPC,1504.256,True
11/1/2019 7:00:00 AM,11/1/2019 3:00:00 AM,RFC,MIDATL,JC,JC,1653.043,True
11/1/2019 7:00:00 AM,11/1/2019 3:00:00 AM,RFC,MIDATL,ME,ME,1303.661,True
11/1/2019 7:00:00 AM,11/1/2019 3:00:00 AM,RFC,WEST,ATSI,OE,5763.680,True
11/1/2019 7:00:00 AM,11/1/2019 3:00:00 AM,RFC,WEST,OVEC,OVEC,47.000,True
11/1/2019 7:00:00 AM,11/1/2019 3:00:00 AM,RFC,WEST,ATSI,PAPWR,477.813,True
11/1/2019 7:00:00 AM,11/1/2019 3:00:00 AM,RFC,MIDATL,PE,PE,2706.280,True
11/1/2019 7:00:00 AM,11/1/2019 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,1950.128,True
11/1/2019 7:00:00 AM,11/1/2019 3:00:00 AM,RFC,MIDATL,PL,PLCO,3283.319,True
11/1/2019 7:00:00 AM,11/1/2019 3:00:00 AM,RFC,MIDATL,PN,PN,1611.338,True
11/1/2019 7:00:00 AM,11/1/2019 3:00:00 AM,RFC,MIDATL,PS,PS,3422.368,True
11/1/2019 7:00:00 AM,11/1/2019 3:00:00 AM,RFC,MIDATL,RECO,RECO,108.088,False
11/1/2019 7:00:00 AM,11/1/2019 3:00:00 AM,RFC,MIDATL,PEP,SMECO,219.147,True
11/1/2019 7:00:00 AM,11/1/2019 3:00:00 AM,RFC,MIDATL,PL,UGI,76.255,True
11/1/2019 7:00:00 AM,11/1/2019 3:00:00 AM,RFC,MIDATL,AE,VMEU,56.554,True
11/1/2019 7:00:00 AM,11/1/2019 3:00:00 AM,RTO,RTO,RTO,RTO,68427.068,False
11/1/2019 8:00:00 AM,11/1/2019 4:00:00 AM,RFC,MIDATL,AE,AECO,718.377,True
11/1/2019 8:00:00 AM,11/1/2019 4:00:00 AM,RFC,WEST,AEP,AEPAPT,3898.249,True
11/1/2019 8:00:00 AM,11/1/2019 4:00:00 AM,RFC,WEST,AEP,AEPIMP,2832.521,True
11/1/2019 8:00:00 AM,11/1/2019 4:00:00 AM,RFC,WEST,AEP,AEPKPT,652.885,True
11/1/2019 8:00:00 AM,11/1/2019 4:00:00 AM,RFC,WEST,AEP,AEPOPT,5702.988,True
11/1/2019 8:00:00 AM,11/1/2019 4:00:00 AM,RFC,WEST,AP,AP,4580.079,True
11/1/2019 8:00:00 AM,11/1/2019 4:00:00 AM,RFC,MIDATL,BC,BC,2395.922,True
11/1/2019 8:00:00 AM,11/1/2019 4:00:00 AM,RFC,WEST,CE,CE,9420.142,True
