datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
11/1/2024 4:00:00 AM,11/1/2024 12:00:00 AM,RFC,MIDATL,RECO,RECO,131.152,False
11/1/2024 4:00:00 AM,11/1/2024 12:00:00 AM,RFC,MIDATL,PEP,SMECO,276.379,True
11/1/2024 4:00:00 AM,11/1/2024 12:00:00 AM,RFC,MIDATL,PL,UGI,81.552,True
11/1/2024 4:00:00 AM,11/1/2024 12:00:00 AM,RFC,MIDATL,AE,VMEU,70.572,True
11/1/2024 4:00:00 AM,11/1/2024 12:00:00 AM,RTO,RTO,RTO,RTO,72835.397,False
11/1/2024 5:00:00 AM,11/1/2024 1:00:00 AM,RFC,MIDATL,AE,AECO,793.883,False
11/1/2024 5:00:00 AM,11/1/2024 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3311.447,True
11/1/2024 5:00:00 AM,11/1/2024 1:00:00 AM,RFC,WEST,AEP,AEPIMP,2551.151,True
11/1/2024 5:00:00 AM,11/1/2024 1:00:00 AM,RFC,WEST,AEP,AEPKPT,501.242,True
11/1/2024 5:00:00 AM,11/1/2024 1:00:00 AM,RFC,WEST,AEP,AEPOPT,5538.326,True
11/1/2024 5:00:00 AM,11/1/2024 1:00:00 AM,RFC,WEST,AP,AP,4158.143,True
11/1/2024 5:00:00 AM,11/1/2024 1:00:00 AM,RFC,MIDATL,BC,BC,2525.620,True
11/1/2024 5:00:00 AM,11/1/2024 1:00:00 AM,RFC,WEST,CE,CE,8373.454,True
11/1/2024 5:00:00 AM,11/1/2024 1:00:00 AM,RFC,WEST,DAY,DAY,1477.900,False
11/1/2024 5:00:00 AM,11/1/2024 1:00:00 AM,RFC,WEST,DEOK,DEOK,2182.689,True
11/1/2024 5:00:00 AM,11/1/2024 1:00:00 AM,SERC,SOUTH,DOM,DOM,11373.780,True
11/1/2024 5:00:00 AM,11/1/2024 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,1451.202,False
11/1/2024 5:00:00 AM,11/1/2024 1:00:00 AM,RFC,WEST,DUQ,DUQ,1214.217,False
11/1/2024 5:00:00 AM,11/1/2024 1:00:00 AM,RFC,MIDATL,DPL,EASTON,18.208,True
11/1/2024 5:00:00 AM,11/1/2024 1:00:00 AM,SERC,WEST,EKPC,EKPC,1017.686,True
11/1/2024 5:00:00 AM,11/1/2024 1:00:00 AM,RFC,MIDATL,JC,JC,1880.760,True
11/1/2024 5:00:00 AM,11/1/2024 1:00:00 AM,RFC,MIDATL,ME,ME,1326.473,True
11/1/2024 5:00:00 AM,11/1/2024 1:00:00 AM,RFC,WEST,ATSI,OE,5416.187,True
11/1/2024 5:00:00 AM,11/1/2024 1:00:00 AM,RFC,WEST,OVEC,OVEC,26.000,True
11/1/2024 5:00:00 AM,11/1/2024 1:00:00 AM,RFC,WEST,ATSI,PAPWR,375.444,True
11/1/2024 5:00:00 AM,11/1/2024 1:00:00 AM,RFC,MIDATL,PE,PE,3193.237,True
11/1/2024 5:00:00 AM,11/1/2024 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2048.622,True
11/1/2024 5:00:00 AM,11/1/2024 1:00:00 AM,RFC,MIDATL,PL,PLCO,3261.992,False
11/1/2024 5:00:00 AM,11/1/2024 1:00:00 AM,RFC,MIDATL,PN,PN,1462.006,True
11/1/2024 5:00:00 AM,11/1/2024 1:00:00 AM,RFC,MIDATL,PS,PS,4055.873,True
11/1/2024 5:00:00 AM,11/1/2024 1:00:00 AM,RFC,MIDATL,RECO,RECO,124.587,False
11/1/2024 5:00:00 AM,11/1/2024 1:00:00 AM,RFC,MIDATL,PEP,SMECO,256.595,True
11/1/2024 5:00:00 AM,11/1/2024 1:00:00 AM,RFC,MIDATL,PL,UGI,77.881,True
11/1/2024 5:00:00 AM,11/1/2024 1:00:00 AM,RFC,MIDATL,AE,VMEU,68.549,True
11/1/2024 5:00:00 AM,11/1/2024 1:00:00 AM,RTO,RTO,RTO,RTO,70063.154,False
11/1/2024 6:00:00 AM,11/1/2024 2:00:00 AM,RFC,MIDATL,AE,AECO,771.287,False
11/1/2024 6:00:00 AM,11/1/2024 2:00:00 AM,RFC,WEST,AEP,AEPAPT,3260.138,True
11/1/2024 6:00:00 AM,11/1/2024 2:00:00 AM,RFC,WEST,AEP,AEPIMP,2420.852,True
11/1/2024 6:00:00 AM,11/1/2024 2:00:00 AM,RFC,WEST,AEP,AEPKPT,492.372,True
11/1/2024 6:00:00 AM,11/1/2024 2:00:00 AM,RFC,WEST,AEP,AEPOPT,5394.185,True
11/1/2024 6:00:00 AM,11/1/2024 2:00:00 AM,RFC,WEST,AP,AP,4081.710,True
11/1/2024 6:00:00 AM,11/1/2024 2:00:00 AM,RFC,MIDATL,BC,BC,2440.118,True
11/1/2024 6:00:00 AM,11/1/2024 2:00:00 AM,RFC,WEST,CE,CE,8163.961,True
11/1/2024 6:00:00 AM,11/1/2024 2:00:00 AM,RFC,WEST,DAY,DAY,1442.900,False
11/1/2024 6:00:00 AM,11/1/2024 2:00:00 AM,RFC,WEST,DEOK,DEOK,2094.030,True
11/1/2024 6:00:00 AM,11/1/2024 2:00:00 AM,SERC,SOUTH,DOM,DOM,11106.050,True
11/1/2024 6:00:00 AM,11/1/2024 2:00:00 AM,RFC,MIDATL,DPL,DPLCO,1415.452,False
11/1/2024 6:00:00 AM,11/1/2024 2:00:00 AM,RFC,WEST,DUQ,DUQ,1192.084,False
11/1/2024 6:00:00 AM,11/1/2024 2:00:00 AM,RFC,MIDATL,DPL,EASTON,17.799,True
11/1/2024 6:00:00 AM,11/1/2024 2:00:00 AM,SERC,WEST,EKPC,EKPC,928.273,True
11/1/2024 6:00:00 AM,11/1/2024 2:00:00 AM,RFC,MIDATL,JC,JC,1807.231,True
11/1/2024 6:00:00 AM,11/1/2024 2:00:00 AM,RFC,MIDATL,ME,ME,1292.345,True
11/1/2024 6:00:00 AM,11/1/2024 2:00:00 AM,RFC,WEST,ATSI,OE,5382.320,True
11/1/2024 6:00:00 AM,11/1/2024 2:00:00 AM,RFC,WEST,OVEC,OVEC,26.000,True
11/1/2024 6:00:00 AM,11/1/2024 2:00:00 AM,RFC,WEST,ATSI,PAPWR,363.234,True
11/1/2024 6:00:00 AM,11/1/2024 2:00:00 AM,RFC,MIDATL,PE,PE,3136.440,True
11/1/2024 6:00:00 AM,11/1/2024 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,1998.268,True
11/1/2024 6:00:00 AM,11/1/2024 2:00:00 AM,RFC,MIDATL,PL,PLCO,3215.443,False
11/1/2024 6:00:00 AM,11/1/2024 2:00:00 AM,RFC,MIDATL,PN,PN,1429.178,True
11/1/2024 6:00:00 AM,11/1/2024 2:00:00 AM,RFC,MIDATL,PS,PS,3917.316,True
11/1/2024 6:00:00 AM,11/1/2024 2:00:00 AM,RFC,MIDATL,RECO,RECO,120.018,False
11/1/2024 6:00:00 AM,11/1/2024 2:00:00 AM,RFC,MIDATL,PEP,SMECO,244.731,True
11/1/2024 6:00:00 AM,11/1/2024 2:00:00 AM,RFC,MIDATL,PL,UGI,76.156,True
11/1/2024 6:00:00 AM,11/1/2024 2:00:00 AM,RFC,MIDATL,AE,VMEU,66.797,True
11/1/2024 6:00:00 AM,11/1/2024 2:00:00 AM,RTO,RTO,RTO,RTO,68296.688,False
11/1/2024 7:00:00 AM,11/1/2024 3:00:00 AM,RFC,MIDATL,AE,AECO,761.216,False
11/1/2024 7:00:00 AM,11/1/2024 3:00:00 AM,RFC,WEST,AEP,AEPAPT,3229.689,True
11/1/2024 7:00:00 AM,11/1/2024 3:00:00 AM,RFC,WEST,AEP,AEPIMP,2447.522,True
11/1/2024 7:00:00 AM,11/1/2024 3:00:00 AM,RFC,WEST,AEP,AEPKPT,494.191,True
11/1/2024 7:00:00 AM,11/1/2024 3:00:00 AM,RFC,WEST,AEP,AEPOPT,5286.234,True
11/1/2024 7:00:00 AM,11/1/2024 3:00:00 AM,RFC,WEST,AP,AP,4041.473,True
11/1/2024 7:00:00 AM,11/1/2024 3:00:00 AM,RFC,MIDATL,BC,BC,2399.136,True
11/1/2024 7:00:00 AM,11/1/2024 3:00:00 AM,RFC,WEST,CE,CE,8014.696,True
11/1/2024 7:00:00 AM,11/1/2024 3:00:00 AM,RFC,WEST,DAY,DAY,1423.900,False
11/1/2024 7:00:00 AM,11/1/2024 3:00:00 AM,RFC,WEST,DEOK,DEOK,2042.209,True
11/1/2024 7:00:00 AM,11/1/2024 3:00:00 AM,SERC,SOUTH,DOM,DOM,10994.740,True
11/1/2024 7:00:00 AM,11/1/2024 3:00:00 AM,RFC,MIDATL,DPL,DPLCO,1401.612,False
11/1/2024 7:00:00 AM,11/1/2024 3:00:00 AM,RFC,WEST,DUQ,DUQ,1183.187,False
11/1/2024 7:00:00 AM,11/1/2024 3:00:00 AM,RFC,MIDATL,DPL,EASTON,17.715,True
11/1/2024 7:00:00 AM,11/1/2024 3:00:00 AM,SERC,WEST,EKPC,EKPC,1059.523,True
11/1/2024 7:00:00 AM,11/1/2024 3:00:00 AM,RFC,MIDATL,JC,JC,1752.974,True
11/1/2024 7:00:00 AM,11/1/2024 3:00:00 AM,RFC,MIDATL,ME,ME,1282.600,True
11/1/2024 7:00:00 AM,11/1/2024 3:00:00 AM,RFC,WEST,ATSI,OE,5224.312,True
11/1/2024 7:00:00 AM,11/1/2024 3:00:00 AM,RFC,WEST,OVEC,OVEC,22.000,True
11/1/2024 7:00:00 AM,11/1/2024 3:00:00 AM,RFC,WEST,ATSI,PAPWR,365.407,True
11/1/2024 7:00:00 AM,11/1/2024 3:00:00 AM,RFC,MIDATL,PE,PE,3080.852,True
11/1/2024 7:00:00 AM,11/1/2024 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,1927.113,True
11/1/2024 7:00:00 AM,11/1/2024 3:00:00 AM,RFC,MIDATL,PL,PLCO,3198.064,False
11/1/2024 7:00:00 AM,11/1/2024 3:00:00 AM,RFC,MIDATL,PN,PN,1446.278,True
11/1/2024 7:00:00 AM,11/1/2024 3:00:00 AM,RFC,MIDATL,PS,PS,3838.919,True
11/1/2024 7:00:00 AM,11/1/2024 3:00:00 AM,RFC,MIDATL,RECO,RECO,118.454,False
11/1/2024 7:00:00 AM,11/1/2024 3:00:00 AM,RFC,MIDATL,PEP,SMECO,239.895,True
11/1/2024 7:00:00 AM,11/1/2024 3:00:00 AM,RFC,MIDATL,PL,UGI,75.051,True
11/1/2024 7:00:00 AM,11/1/2024 3:00:00 AM,RFC,MIDATL,AE,VMEU,65.709,True
11/1/2024 7:00:00 AM,11/1/2024 3:00:00 AM,RTO,RTO,RTO,RTO,67434.671,False
11/1/2024 8:00:00 AM,11/1/2024 4:00:00 AM,RFC,MIDATL,AE,AECO,765.033,False
11/1/2024 8:00:00 AM,11/1/2024 4:00:00 AM,RFC,WEST,AEP,AEPAPT,3261.808,True
11/1/2024 8:00:00 AM,11/1/2024 4:00:00 AM,RFC,WEST,AEP,AEPIMP,2476.149,True
11/1/2024 8:00:00 AM,11/1/2024 4:00:00 AM,RFC,WEST,AEP,AEPKPT,491.080,True
11/1/2024 8:00:00 AM,11/1/2024 4:00:00 AM,RFC,WEST,AEP,AEPOPT,5352.650,True
11/1/2024 8:00:00 AM,11/1/2024 4:00:00 AM,RFC,WEST,AP,AP,4083.178,True
11/1/2024 8:00:00 AM,11/1/2024 4:00:00 AM,RFC,MIDATL,BC,BC,2415.043,True
11/1/2024 8:00:00 AM,11/1/2024 4:00:00 AM,RFC,WEST,CE,CE,7983.675,True
11/1/2024 8:00:00 AM,11/1/2024 4:00:00 AM,RFC,WEST,DAY,DAY,1452.900,False
11/1/2024 8:00:00 AM,11/1/2024 4:00:00 AM,RFC,WEST,DEOK,DEOK,2072.065,True
11/1/2024 8:00:00 AM,11/1/2024 4:00:00 AM,SERC,SOUTH,DOM,DOM,11073.670,True
11/1/2024 8:00:00 AM,11/1/2024 4:00:00 AM,RFC,MIDATL,DPL,DPLCO,1416.960,False
11/1/2024 8:00:00 AM,11/1/2024 4:00:00 AM,RFC,WEST,DUQ,DUQ,1192.776,False
11/1/2024 8:00:00 AM,11/1/2024 4:00:00 AM,RFC,MIDATL,DPL,EASTON,17.999,True
11/1/2024 8:00:00 AM,11/1/2024 4:00:00 AM,SERC,WEST,EKPC,EKPC,1082.456,True
11/1/2024 8:00:00 AM,11/1/2024 4:00:00 AM,RFC,MIDATL,JC,JC,1756.739,True
11/1/2024 8:00:00 AM,11/1/2024 4:00:00 AM,RFC,MIDATL,ME,ME,1297.953,True
11/1/2024 8:00:00 AM,11/1/2024 4:00:00 AM,RFC,WEST,ATSI,OE,5263.098,True
11/1/2024 8:00:00 AM,11/1/2024 4:00:00 AM,RFC,WEST,OVEC,OVEC,25.000,True
11/1/2024 8:00:00 AM,11/1/2024 4:00:00 AM,RFC,WEST,ATSI,PAPWR,366.824,True
11/1/2024 8:00:00 AM,11/1/2024 4:00:00 AM,RFC,MIDATL,PE,PE,3078.696,True
11/1/2024 8:00:00 AM,11/1/2024 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,1979.840,True
11/1/2024 8:00:00 AM,11/1/2024 4:00:00 AM,RFC,MIDATL,PL,PLCO,3254.229,False
11/1/2024 8:00:00 AM,11/1/2024 4:00:00 AM,RFC,MIDATL,PN,PN,1459.970,True
11/1/2024 8:00:00 AM,11/1/2024 4:00:00 AM,RFC,MIDATL,PS,PS,3849.077,True
11/1/2024 8:00:00 AM,11/1/2024 4:00:00 AM,RFC,MIDATL,RECO,RECO,118.682,False
11/1/2024 8:00:00 AM,11/1/2024 4:00:00 AM,RFC,MIDATL,PEP,SMECO,243.573,True
11/1/2024 8:00:00 AM,11/1/2024 4:00:00 AM,RFC,MIDATL,PL,UGI,78.645,True
11/1/2024 8:00:00 AM,11/1/2024 4:00:00 AM,RFC,MIDATL,AE,VMEU,67.311,True
11/1/2024 8:00:00 AM,11/1/2024 4:00:00 AM,RTO,RTO,RTO,RTO,67977.079,False
11/1/2024 9:00:00 AM,11/1/2024 5:00:00 AM,RFC,MIDATL,AE,AECO,800.898,False
11/1/2024 9:00:00 AM,11/1/2024 5:00:00 AM,RFC,WEST,AEP,AEPAPT,3408.887,True
11/1/2024 9:00:00 AM,11/1/2024 5:00:00 AM,RFC,WEST,AEP,AEPIMP,2554.114,True
11/1/2024 9:00:00 AM,11/1/2024 5:00:00 AM,RFC,WEST,AEP,AEPKPT,504.556,True
11/1/2024 9:00:00 AM,11/1/2024 5:00:00 AM,RFC,WEST,AEP,AEPOPT,5520.817,True
11/1/2024 9:00:00 AM,11/1/2024 5:00:00 AM,RFC,WEST,AP,AP,4261.036,True
11/1/2024 9:00:00 AM,11/1/2024 5:00:00 AM,RFC,MIDATL,BC,BC,2533.541,True
11/1/2024 9:00:00 AM,11/1/2024 5:00:00 AM,RFC,WEST,CE,CE,8168.825,True
11/1/2024 9:00:00 AM,11/1/2024 5:00:00 AM,RFC,WEST,DAY,DAY,1535.900,False
11/1/2024 9:00:00 AM,11/1/2024 5:00:00 AM,RFC,WEST,DEOK,DEOK,2193.501,True
11/1/2024 9:00:00 AM,11/1/2024 5:00:00 AM,SERC,SOUTH,DOM,DOM,11485.120,True
11/1/2024 9:00:00 AM,11/1/2024 5:00:00 AM,RFC,MIDATL,DPL,DPLCO,1506.946,False
11/1/2024 9:00:00 AM,11/1/2024 5:00:00 AM,RFC,WEST,DUQ,DUQ,1214.926,False
11/1/2024 9:00:00 AM,11/1/2024 5:00:00 AM,RFC,MIDATL,DPL,EASTON,19.103,True
11/1/2024 9:00:00 AM,11/1/2024 5:00:00 AM,SERC,WEST,EKPC,EKPC,1130.611,True
11/1/2024 9:00:00 AM,11/1/2024 5:00:00 AM,RFC,MIDATL,JC,JC,1853.779,True
11/1/2024 9:00:00 AM,11/1/2024 5:00:00 AM,RFC,MIDATL,ME,ME,1388.427,True
11/1/2024 9:00:00 AM,11/1/2024 5:00:00 AM,RFC,WEST,ATSI,OE,5457.295,True
11/1/2024 9:00:00 AM,11/1/2024 5:00:00 AM,RFC,WEST,OVEC,OVEC,19.000,True
11/1/2024 9:00:00 AM,11/1/2024 5:00:00 AM,RFC,WEST,ATSI,PAPWR,395.017,True
11/1/2024 9:00:00 AM,11/1/2024 5:00:00 AM,RFC,MIDATL,PE,PE,3246.663,True
11/1/2024 9:00:00 AM,11/1/2024 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2120.995,True
11/1/2024 9:00:00 AM,11/1/2024 5:00:00 AM,RFC,MIDATL,PL,PLCO,3476.926,False
11/1/2024 9:00:00 AM,11/1/2024 5:00:00 AM,RFC,MIDATL,PN,PN,1540.104,True
11/1/2024 9:00:00 AM,11/1/2024 5:00:00 AM,RFC,MIDATL,PS,PS,3984.536,True
11/1/2024 9:00:00 AM,11/1/2024 5:00:00 AM,RFC,MIDATL,RECO,RECO,122.746,False
11/1/2024 9:00:00 AM,11/1/2024 5:00:00 AM,RFC,MIDATL,PEP,SMECO,262.269,True
11/1/2024 9:00:00 AM,11/1/2024 5:00:00 AM,RFC,MIDATL,PL,UGI,91.994,True
11/1/2024 9:00:00 AM,11/1/2024 5:00:00 AM,RFC,MIDATL,AE,VMEU,71.364,True
11/1/2024 9:00:00 AM,11/1/2024 5:00:00 AM,RTO,RTO,RTO,RTO,70869.896,False
11/1/2024 10:00:00 AM,11/1/2024 6:00:00 AM,RFC,MIDATL,AE,AECO,879.808,False
11/1/2024 10:00:00 AM,11/1/2024 6:00:00 AM,RFC,WEST,AEP,AEPAPT,3654.196,True
11/1/2024 10:00:00 AM,11/1/2024 6:00:00 AM,RFC,WEST,AEP,AEPIMP,2802.987,True
11/1/2024 10:00:00 AM,11/1/2024 6:00:00 AM,RFC,WEST,AEP,AEPKPT,539.098,True
11/1/2024 10:00:00 AM,11/1/2024 6:00:00 AM,RFC,WEST,AEP,AEPOPT,5900.116,True
11/1/2024 10:00:00 AM,11/1/2024 6:00:00 AM,RFC,WEST,AP,AP,4577.124,True
11/1/2024 10:00:00 AM,11/1/2024 6:00:00 AM,RFC,MIDATL,BC,BC,2782.331,True
11/1/2024 10:00:00 AM,11/1/2024 6:00:00 AM,RFC,WEST,CE,CE,8695.109,True
11/1/2024 10:00:00 AM,11/1/2024 6:00:00 AM,RFC,WEST,DAY,DAY,1705.900,False
11/1/2024 10:00:00 AM,11/1/2024 6:00:00 AM,RFC,WEST,DEOK,DEOK,2391.974,True
11/1/2024 10:00:00 AM,11/1/2024 6:00:00 AM,SERC,SOUTH,DOM,DOM,12141.520,True
11/1/2024 10:00:00 AM,11/1/2024 6:00:00 AM,RFC,MIDATL,DPL,DPLCO,1666.879,False
11/1/2024 10:00:00 AM,11/1/2024 6:00:00 AM,RFC,WEST,DUQ,DUQ,1280.144,False
11/1/2024 10:00:00 AM,11/1/2024 6:00:00 AM,RFC,MIDATL,DPL,EASTON,22.120,True
11/1/2024 10:00:00 AM,11/1/2024 6:00:00 AM,SERC,WEST,EKPC,EKPC,1295.610,True
11/1/2024 10:00:00 AM,11/1/2024 6:00:00 AM,RFC,MIDATL,JC,JC,2056.657,True
11/1/2024 10:00:00 AM,11/1/2024 6:00:00 AM,RFC,MIDATL,ME,ME,1520.895,True
11/1/2024 10:00:00 AM,11/1/2024 6:00:00 AM,RFC,WEST,ATSI,OE,5922.742,True
11/1/2024 10:00:00 AM,11/1/2024 6:00:00 AM,RFC,WEST,OVEC,OVEC,22.000,True
11/1/2024 10:00:00 AM,11/1/2024 6:00:00 AM,RFC,WEST,ATSI,PAPWR,430.827,True
11/1/2024 10:00:00 AM,11/1/2024 6:00:00 AM,RFC,MIDATL,PE,PE,3537.642,True
11/1/2024 10:00:00 AM,11/1/2024 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,2351.801,True
11/1/2024 10:00:00 AM,11/1/2024 6:00:00 AM,RFC,MIDATL,PL,PLCO,3883.181,False
11/1/2024 10:00:00 AM,11/1/2024 6:00:00 AM,RFC,MIDATL,PN,PN,1711.707,True
11/1/2024 10:00:00 AM,11/1/2024 6:00:00 AM,RFC,MIDATL,PS,PS,4283.895,True
11/1/2024 10:00:00 AM,11/1/2024 6:00:00 AM,RFC,MIDATL,RECO,RECO,133.194,False
11/1/2024 10:00:00 AM,11/1/2024 6:00:00 AM,RFC,MIDATL,PEP,SMECO,295.744,True
11/1/2024 10:00:00 AM,11/1/2024 6:00:00 AM,RFC,MIDATL,PL,UGI,93.608,True
11/1/2024 10:00:00 AM,11/1/2024 6:00:00 AM,RFC,MIDATL,AE,VMEU,78.891,True
11/1/2024 10:00:00 AM,11/1/2024 6:00:00 AM,RTO,RTO,RTO,RTO,76657.700,False
11/1/2024 11:00:00 AM,11/1/2024 7:00:00 AM,RFC,MIDATL,AE,AECO,921.162,False
11/1/2024 11:00:00 AM,11/1/2024 7:00:00 AM,RFC,WEST,AEP,AEPAPT,3800.522,True
11/1/2024 11:00:00 AM,11/1/2024 7:00:00 AM,RFC,WEST,AEP,AEPIMP,2953.376,True
11/1/2024 11:00:00 AM,11/1/2024 7:00:00 AM,RFC,WEST,AEP,AEPKPT,563.097,True
11/1/2024 11:00:00 AM,11/1/2024 7:00:00 AM,RFC,WEST,AEP,AEPOPT,6224.464,True
11/1/2024 11:00:00 AM,11/1/2024 7:00:00 AM,RFC,WEST,AP,AP,4788.654,True
11/1/2024 11:00:00 AM,11/1/2024 7:00:00 AM,RFC,MIDATL,BC,BC,2968.584,True
11/1/2024 11:00:00 AM,11/1/2024 7:00:00 AM,RFC,WEST,CE,CE,9548.268,True
11/1/2024 11:00:00 AM,11/1/2024 7:00:00 AM,RFC,WEST,DAY,DAY,1828.910,False
11/1/2024 11:00:00 AM,11/1/2024 7:00:00 AM,RFC,WEST,DEOK,DEOK,2590.638,True
11/1/2024 11:00:00 AM,11/1/2024 7:00:00 AM,SERC,SOUTH,DOM,DOM,12701.790,True
11/1/2024 11:00:00 AM,11/1/2024 7:00:00 AM,RFC,MIDATL,DPL,DPLCO,1756.621,False
11/1/2024 11:00:00 AM,11/1/2024 7:00:00 AM,RFC,WEST,DUQ,DUQ,1342.269,False
11/1/2024 11:00:00 AM,11/1/2024 7:00:00 AM,RFC,MIDATL,DPL,EASTON,24.630,True
11/1/2024 11:00:00 AM,11/1/2024 7:00:00 AM,SERC,WEST,EKPC,EKPC,1332.548,True
11/1/2024 11:00:00 AM,11/1/2024 7:00:00 AM,RFC,MIDATL,JC,JC,2198.349,True
11/1/2024 11:00:00 AM,11/1/2024 7:00:00 AM,RFC,MIDATL,ME,ME,1612.699,True
11/1/2024 11:00:00 AM,11/1/2024 7:00:00 AM,RFC,WEST,ATSI,OE,6407.190,True
11/1/2024 11:00:00 AM,11/1/2024 7:00:00 AM,RFC,WEST,OVEC,OVEC,20.000,True
11/1/2024 11:00:00 AM,11/1/2024 7:00:00 AM,RFC,WEST,ATSI,PAPWR,460.161,True
11/1/2024 11:00:00 AM,11/1/2024 7:00:00 AM,RFC,MIDATL,PE,PE,3794.448,True
11/1/2024 11:00:00 AM,11/1/2024 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,2526.691,True
11/1/2024 11:00:00 AM,11/1/2024 7:00:00 AM,RFC,MIDATL,PL,PLCO,4151.557,False
11/1/2024 11:00:00 AM,11/1/2024 7:00:00 AM,RFC,MIDATL,PN,PN,1806.928,True
11/1/2024 11:00:00 AM,11/1/2024 7:00:00 AM,RFC,MIDATL,PS,PS,4559.617,True
11/1/2024 11:00:00 AM,11/1/2024 7:00:00 AM,RFC,MIDATL,RECO,RECO,146.497,False
11/1/2024 11:00:00 AM,11/1/2024 7:00:00 AM,RFC,MIDATL,PEP,SMECO,317.129,True
11/1/2024 11:00:00 AM,11/1/2024 7:00:00 AM,RFC,MIDATL,PL,UGI,102.073,True
11/1/2024 11:00:00 AM,11/1/2024 7:00:00 AM,RFC,MIDATL,AE,VMEU,82.811,True
11/1/2024 11:00:00 AM,11/1/2024 7:00:00 AM,RTO,RTO,RTO,RTO,81531.683,False
11/1/2024 12:00:00 PM,11/1/2024 8:00:00 AM,RFC,MIDATL,AE,AECO,918.006,False
11/1/2024 12:00:00 PM,11/1/2024 8:00:00 AM,RFC,WEST,AEP,AEPAPT,3843.497,True
11/1/2024 12:00:00 PM,11/1/2024 8:00:00 AM,RFC,WEST,AEP,AEPIMP,2996.209,True
11/1/2024 12:00:00 PM,11/1/2024 8:00:00 AM,RFC,WEST,AEP,AEPKPT,569.231,True
11/1/2024 12:00:00 PM,11/1/2024 8:00:00 AM,RFC,WEST,AEP,AEPOPT,6334.092,True
11/1/2024 12:00:00 PM,11/1/2024 8:00:00 AM,RFC,WEST,AP,AP,4847.347,True
11/1/2024 12:00:00 PM,11/1/2024 8:00:00 AM,RFC,MIDATL,BC,BC,3046.448,True
